id,name,category,source_category,source_file,source_table,latitude,longitude,x_utm,y_utm,rating,review_count_log,cluster_id,population_density,nearby_review_count_log_sum_500m,nearby_review_count_log_mean_500m,nearby_avg_rating_500m,same_category_density_250m,same_category_density_500m,same_category_density_1000m,nearest_same_category_distance_m,competitor_saturation_index,business_density_250m,business_density_500m,business_density_1000m,nearest_business_distance_m,poi_diversity_index,nearest_road_distance_m,road_density_500m,intersection_density_500m,road_access_score,is_valid_land,distance_to_water_body_m,distance_to_forest_or_green_area_m,commercial_land_ratio_500m,residential_land_ratio_500m,cluster_centroid_distance_m,nearest_cluster_size,is_noise_area
3443,TB  Duta Bangunan,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1234212,104.0967628,399507.3168754868,124187.4879488158,4.7,2.0794415416798357,9,5272.0895266801635,11.472103470449973,1.4340129338062466,3.3249999999999997,3.0,7.0,26.0,55.19282813210145,8.91267681314614,3,7,30,55.19282813210145,-1.000088900581841e-12,19.353543379445608,1016.0,339,0.9032468238826206,1,1170.360416389149,398.89808027773756,0.0,0.0,520.2495248992846,23.0,0
3445,Toko Menara Botania Bangunan,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1260116,104.0986327,399715.4645864072,124473.77748762246,5.0,1.6094379124341003,9,5272.0895266801635,19.86146329035632,1.3240975526904213,3.1,3.0,12.0,19.0,66.40073887082109,15.278874536821952,3,14,22,66.40073887082109,0.48509409129921155,87.63524612402861,914.0,303,0.8812868657476425,1,1281.712797051884,432.2380502492016,0.0,0.0,210.63949222913908,23.0,0
3447,Pt Sinar Bangunan Batam,store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1325355,104.0176758,390707.7351570732,125197.88405045979,4.1,2.3978952727983707,-1,8196.7314918906,2.3978952727983707,1.1989476363991853,2.05,0.0,0.0,0.0,1537.857023313848,0.0,0,1,13,447.2056066745345,0.6931471805579453,72.59141797767141,217.0,90,0.7419421900119544,1,362.83479512988674,911.7301844723597,0.0,0.0,1000.0,0.0,1
3448,Toko Bangunan Hoki,dry wall supply store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0292517,103.9770723,386185.9171638603,113781.61225420047,5.0,1.6094379124341003,-1,4388.732137296748,2.70805020110221,1.354025100551105,5.0,0.0,0.0,0.0,8817.91689491657,0.0,1,1,5,242.219295564327,0.6931471805579453,7.471755770477318,786.0,256,0.8574189759624762,1,601.5007308386864,142.41693507530118,0.0,0.0,1000.0,0.0,1
3450,Wira Utama Indah,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1424209,104.0048228,389277.9582036891,126291.17576629124,4.8,2.3978952727983707,0,8196.7314918906,20.148745282786766,1.3432496855191178,3.44,4.0,8.0,24.0,57.561392307271056,10.185916357881302,8,14,44,57.561392307271056,1.2048762065461596,14.854070267498352,359.0,132,0.7716835978860581,1,1740.5150159321445,970.107214287828,0.0,0.0,631.9845869732326,58.0,0
3451,Toko Bahan Bangunan MOGA JAYA,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.021435,104.0692548,396443.12721142505,112914.37291030581,5.0,0.6931471805599453,-1,972.3912270082593,2.3025850929940455,1.1512925464970227,4.5,1.0,1.0,8.0,142.630840300012,1.2732395447351628,1,1,8,142.630840300012,-1.000088900581841e-12,23.67641291113615,464.0,150,0.7925294096752346,1,556.1110896557484,347.1299583500214,0.0,0.0,1000.0,0.0,1
3453,Toko Bangunan Sahabat Kita,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0328132,104.0022667,388989.53569665493,114174.43824910278,4.3,1.3862943611198906,-1,4388.732137296748,7.090076835776092,1.772519208944023,4.625,0.0,3.0,4.0,442.6935040069201,3.819718634205488,0,3,5,442.6935040069201,-1.000088900581841e-12,21.148518998016716,440.0,159,0.7877760289861581,1,29.03270861148657,867.0237831511345,0.0,0.0,1000.0,0.0,1
3454,Toko Malaka Utama,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.129689,104.1020696,400098.00498156203,124880.17446972516,5.0,1.791759469228055,9,5272.0895266801635,11.790557201568507,1.3100619112853897,3.1333333333333333,2.0,7.0,23.0,72.49626665786822,8.91267681314614,2,8,28,72.49626665786822,0.3488320958410319,39.4183570010311,614.0,222,0.822239315812281,1,1208.400300996407,510.0271645460683,0.0,0.0,468.7238697904891,23.0,0
3456,Toko Bangunan Sinar Niaga Abadi,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.133539,104.105906,400525.0015077743,125305.63731876796,5.0,1.0986122886681098,-1,878.9373752180311,12.449606886492118,2.07493448108202,4.3999999999999995,3.0,3.0,9.0,16.403277104897615,3.819718634205488,5,5,14,16.403277104897615,0.6365141682928128,15.52392911071418,245.0,92,0.7488230040228324,1,864.2446506869765,174.2804659867029,0.0,0.0,1000.0,0.0,1
3457,Toko Bandang Makmur,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1525279,104.1306351,403277.1594707006,127403.89503014377,5.0,0.6931471805599453,-1,878.9373752180311,4.941642422609304,0.9883284845218607,3.7600000000000002,1.0,3.0,4.0,57.433171541207656,3.819718634205488,2,4,5,14.532325051951036,0.5004024235361879,54.118981099680205,310.0,129,0.7609904244706119,1,132.54833241498125,474.62776164125427,0.0,0.0,1000.0,0.0,1
3458,Toko Bangun Sukses,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.152923,104.1302999,403239.87661633035,127447.58207585859,3.8,1.6094379124341003,-1,878.9373752180311,4.941642422609304,0.9883284845218607,3.7600000000000002,1.0,3.0,4.0,57.433171541207656,3.819718634205488,2,4,5,50.418211497286634,0.5004024235361879,36.938398519809105,324.0,130,0.7641782554678401,1,93.77172401329308,422.13898337526484,0.0,0.0,1000.0,0.0,1
3460,Toko Bangunan Puri Jaya,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0311894,104.0533296,394671.410747509,113993.19633325444,4.6,2.0794415416798357,13,972.3912270082593,10.863297438323778,1.3579121797904723,4.1375,1.0,3.0,8.0,220.75197190831693,3.819718634205488,1,7,13,220.75197190831693,1.3862943611148906,17.46359930266475,1274.0,420,0.9549922766510939,1,806.238900631285,716.4193772086329,0.0,0.0,356.8928346623833,10.0,0
3462,Toko Bangunan Sinar Surya,building materials supplier,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0282627,104.0617028,395603.0199736963,113669.3875086699,5.0,0.6931471805599453,-1,972.3912270082593,5.488937726156687,0.9148229543594478,2.4,0.0,0.0,0.0,1602.40725247107,0.0,3,5,10,200.13837645648744,0.4505612088643047,19.07106469914108,512.0,181,0.8022511042329531,1,144.8054862147448,758.9308009740539,0.0,0.0,1000.0,0.0,1
3472,Toko bangunan building material (Toko bangunan Cipta Abadi Sukses),building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0934659,104.0346658,392596.79101885966,120878.25119735228,4.3,2.772588722239781,-1,5272.0895266801635,11.03746698504153,2.7593667462603824,4.425,2.0,3.0,4.0,0.0,3.819718634205488,2,3,4,0.0,-1.000088900581841e-12,124.16829800589255,100.0,44,0.7173478553051462,1,322.5468231470392,348.72024334954443,0.0,0.0,1000.0,0.0,1
3473,Surya Utama,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.10998,104.039467,393131.6121397501,122703.64891863818,4.4,2.3978952727983707,-1,5272.0895266801635,5.981414211254481,1.9938047370848269,4.733333333333333,2.0,2.0,4.0,137.4016228256464,2.5464790894703255,2,2,5,137.4016228256464,-1.000088900581841e-12,23.0202873541741,351.0,133,0.7698987160474319,1,1301.4840302610505,1195.8554469716569,0.0,0.0,1000.0,0.0,1
3475,CV Hensa Dwi Putra,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1176222,104.0429468,393519.0834494578,123548.3378735719,4.5,1.9459101490553132,12,5272.0895266801635,4.143134726391533,1.0357836815978831,2.375,1.0,2.0,13.0,247.00001787940727,2.5464790894703255,2,3,24,154.63339997701604,0.5623351446168083,47.884389634683075,353.0,149,0.7697463611130377,1,741.9598855991521,693.6830113386256,0.0,0.0,581.390476463115,11.0,0
3476,Cahaya Bangunan,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.0449843,103.9813991,386667.9410909012,115520.6653896879,4.4,2.772588722239781,4,3606.2392180267007,18.48880283642129,1.848880283642129,3.2,4.0,8.0,15.0,39.936541832764625,10.185916357881302,4,9,16,39.936541832764625,0.32508297338944825,34.198852107918874,810.0,271,0.8616339922708596,1,2020.9825104543456,863.6979175001269,0.0,0.0,163.9157327527307,10.0,0
3477,Toko Mitra Utama,hardware store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1341287,104.0294508,392017.9940052158,125373.56525972467,4.6,2.302585092994046,5,5272.0895266801635,29.7609830041487,1.488049150207435,3.0300000000000002,0.0,0.0,0.0,1555.4362164313034,0.0,6,19,32,36.05206186892333,1.5047882836721906,59.76969066282178,525.0,182,0.8039508843764741,1,781.6746347509813,188.17930129490964,0.0,0.0,60.527453253311045,33.0,0
3478,PT Makmur Utama Lestari,building materials store,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1162785,104.0478979,394069.94160382176,123399.61841235493,4.6,2.1972245773362196,12,5272.0895266801635,19.705556808647053,2.1895063120718947,4.222222222222222,1.0,1.0,7.0,138.80839656409353,1.2732395447351628,7,8,17,1.713692095085517,1.310783678095714,75.37130219065601,87.0,44,0.7158282411767404,1,186.61407000368618,132.9463771835115,0.0,0.0,102.49742818852646,11.0,0
3479,Toko Bangunan Prima Sejahtera Aku Tahu,building materials supplier,Retail,Indonesia.Batam.Toko Bangunan.202408021219.db,places,1.1339834,104.0336707,392487.53395682527,125357.34578117351,5.0,1.6094379124341003,5,5272.0895266801635,20.786871423035382,1.8897155839123074,4.172727272727273,0.0,0.0,1.0,792.9731884399389,0.0,3,10,34,101.15784865727755,1.6663325853213249,27.08579978288149,720.0,249,0.8437561655903123,1,1027.6599787275718,643.9737392668428,0.0,0.0,425.7539397924253,33.0,0
