id,name,category,source_category,source_file,source_table,latitude,longitude,x_utm,y_utm,rating,review_count_log,cluster_id,population_density,nearby_review_count_log_sum_500m,nearby_review_count_log_mean_500m,nearby_avg_rating_500m,same_category_density_250m,same_category_density_500m,same_category_density_1000m,nearest_same_category_distance_m,competitor_saturation_index,business_density_250m,business_density_500m,business_density_1000m,nearest_business_distance_m,poi_diversity_index,nearest_road_distance_m,road_density_500m,intersection_density_500m,road_access_score,is_valid_land,distance_to_water_body_m,distance_to_forest_or_green_area_m,commercial_land_ratio_500m,residential_land_ratio_500m,cluster_centroid_distance_m,nearest_cluster_size,is_noise_area
15,SIB Batam,community college,Education,Indonesia.Batam.School.202408060757.db,places,1.1272635,104.0158592,390505.40492519765,124615.14945619283,5.0,0.6931471805599453,0,8196.7314918906,16.193455410727474,1.7992728234141637,3.9777777777777774,0.0,0.0,1.0,997.0424348698172,0.0,2,8,27,96.7654153772946,1.5810937501658235,179.6047722940435,305.0,120,0.7588691027889226,1,335.0375178506777,805.4145493584912,0.0,0.0,582.9097977881281,52.0,0
27,Sekolah Suluh Bangsa,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1566271,104.0031088,389087.78981593176,127861.69927510765,5.0,1.791759469228055,2,5742.079344227783,5.375278407684165,0.8958797346140276,1.6500000000000001,0.0,0.0,4.0,512.534986353625,0.0,3,5,19,22.249650563785348,1.5607104090364068,34.836520082711104,232.0,91,0.7462106601128632,1,2631.2412556049976,167.84448192385008,0.0,0.0,512.6483312005766,20.0,0
36,SuksesMuda Education,education center,Education,Indonesia.Batam.School.202408060757.db,places,1.1304264,104.0106331,389924.01484383945,124964.99578208645,0.0,0.0,0,8196.7314918906,17.25423491151715,1.7254234911517148,3.8400000000000007,1.0,1.0,2.0,229.97999174770393,1.2732395447351628,2,9,40,154.13029804838732,1.6094379124281004,16.28557275336401,455.0,169,0.7913399641968561,1,297.3876677709164,856.126904167245,0.0,0.0,109.78928900414823,52.0,0
46,Baloi Mas Indah,housing complex,Education,Indonesia.Batam.School.202408060757.db,places,1.1280331,104.0072354,389545.8617458395,124700.55226638306,4.5,4.634728988229636,0,8196.7314918906,21.063117158025783,1.9148288325477985,4.218181818181818,0.0,0.0,1.0,743.14417189421,0.0,4,10,33,79.73067030195102,1.7986522062451287,17.971803277156084,510.0,203,0.8023827212252457,1,327.31551172449883,649.7195586175209,0.0,0.0,551.1761918826036,52.0,0
56,KP2A Education Centre,community college,Education,Indonesia.Batam.School.202408060757.db,places,1.126748,104.0069133,389509.97311353055,124558.50031451992,5.0,0.6931471805599453,0,8196.7314918906,18.894063457656255,1.717642132514205,4.245454545454546,0.0,0.0,1.0,997.0424348698172,0.0,6,10,28,60.07311437558715,1.9722469794154416,32.936211159247875,467.0,187,0.7935210051193123,1,207.84212236193935,535.9712207139967,0.0,0.0,658.2054057289844,52.0,0
62,TK Islam Robbani,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.1162517,104.036237,392772.43659843935,123397.0784279934,5.0,1.6094379124341003,3,5272.0895266801635,7.3901814282264295,1.0557402040323471,3.5714285714285716,0.0,1.0,1.0,448.6060076399037,1.2732395447351628,2,6,34,107.8124731148831,0.9556998911095345,15.533033168552132,578.0,199,0.8160990059304902,1,1481.038109651236,1428.8457430638036,0.0,0.0,1955.071576536565,237.0,0
87,PONDOK TA LIMUL QUR AN BATU MERAH ATAS,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1844241,104.0134215,390236.35678962665,130934.17310071734,5.0,0.6931471805599453,1,5742.079344227783,13.453656511310683,1.2230596828464257,3.2181818181818183,0.0,4.0,9.0,304.8758569568845,5.092958178940651,1,10,26,124.2242278796666,1.366711052050204,11.291792346617374,284.0,103,0.7570035395806117,1,1574.2781346974855,146.05656243266438,0.0,0.0,796.8981852038422,50.0,0
91,Taman Kanak-Kanak Al - Muhajirin,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.1865949,104.0096789,389820.0109912249,131174.29732828162,4.7,1.3862943611198906,1,5742.079344227783,4.564348191467836,0.5705435239334795,3.0875,1.0,2.0,2.0,140.93662123063817,2.5464790894703255,3,7,12,52.703175675219384,0.9743147528663494,179.21100205263963,56.0,28,0.7087740199217224,1,2033.9565392334382,375.594071058982,0.0,0.0,1254.4560157157152,50.0,0
93,TPA Asakinatulmardiyah,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1856665,104.0084254,389680.4997826224,131071.71529176742,5.0,0.6931471805599453,1,0.0,3.8712010109078907,0.5530287158439844,2.814285714285714,0.0,2.0,4.0,448.97109525667884,2.5464790894703255,2,6,11,173.1659653082436,1.0042424730510766,103.93982122962416,42.0,22,0.707012438770688,0,2066.9532421027934,229.2075331768791,0.0,0.0,1294.6929996294393,50.0,0
95,TK DAR EL FIKRI,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.1841912,104.0123293,390114.8207526809,130908.46997803122,5.0,0.6931471805599453,1,5742.079344227783,9.326522126265592,0.9326522126265593,3.16,0.0,2.0,3.0,257.64978792667944,2.5464790894703255,2,9,23,124.2242278796666,1.4184836619406567,10.067316581018098,178.0,68,0.7356927392217371,1,1637.687579662705,260.43046072564476,0.0,0.0,857.8553880932077,50.0,0
98,Tpq-Arsyada,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.1858634,104.0107163,389935.4114656879,131093.39082855743,5.0,1.0986122886681098,1,5742.079344227783,4.564348191467836,0.5705435239334795,3.0875,1.0,2.0,2.0,140.93662123063817,2.5464790894703255,3,7,13,99.31398245368838,0.9743147528663494,52.75567402318668,76.0,35,0.7145710992376748,1,1895.3372525107825,364.8819921249816,0.0,0.0,1115.4818784596903,50.0,0
103,Anizar dan zarina,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1825165,104.0109724,389963.77518817305,130723.39060273995,0.0,0.0,1,5742.079344227783,8.227909837597483,1.0284887296996854,3.6375,0.0,2.0,8.0,344.57218533217974,2.5464790894703255,1,7,20,238.89147685863026,1.2554823251747536,7.523200495808281,100.0,43,0.720034243357917,1,1627.6639544253605,490.5362048791818,0.0,0.0,867.0527331660054,50.0,0
105,Batu ampar,greenhouse & equipment supplier,Education,Indonesia.Batam.School.202408060757.db,places,1.171941,104.0194278,390904.1791499193,129553.96917618587,5.0,1.0986122886681098,1,5742.079344227783,18.471708403061985,1.3194077430758562,3.0,0.0,0.0,0.0,1000.0,0.0,7,13,26,0.0,1.7298201303729213,3.8493263664103816,594.0,204,0.8194821302361357,1,309.59748423642657,499.0591260182881,0.0,0.0,770.0050284696858,50.0,0
106,TPQ Nurul Hidayah,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1870195,104.0124949,390133.3582420302,131221.12359705463,0.0,0.0,1,5742.079344227783,4.564348191467836,0.6520497416382623,3.5285714285714285,0.0,2.0,7.0,304.8758569568845,2.5464790894703255,1,6,19,235.58137959580333,1.0042424730510766,94.23927785885749,100.0,42,0.7188184628681692,1,1847.4102152022162,158.2403409006801,0.0,0.0,1091.2135676383637,50.0,0
111,Rumah Pak Imam,school center,Education,Indonesia.Batam.School.202408060757.db,places,1.1865588,104.0101512,389872.56142574194,131170.28776991143,0.0,0.0,1,5742.079344227783,4.564348191467836,0.5705435239334795,3.0875,0.0,0.0,0.0,7649.012976835823,0.0,3,7,12,52.703175675219384,0.9743147528663494,146.86191580014625,60.0,31,0.7100323909505444,1,1994.3029939132882,416.14942363567656,0.0,0.0,1214.368450543295,50.0,0
115,Rumah Tahfidz Al - Fath,religious school,Education,Indonesia.Batam.School.202408060757.db,places,1.1726185,104.020805,391057.44391791336,129628.81099258355,0.0,0.0,1,5742.079344227783,21.1515877271975,1.5108276947998216,2.8999999999999995,0.0,0.0,0.0,1077.4823389394687,0.0,7,13,26,66.87135141495503,1.8711604142248066,19.76265266411006,616.0,214,0.8236855808882344,1,170.81638365975948,335.0446595961705,0.0,0.0,752.339387631584,50.0,0
117,GBIS BUKIT DOA,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1583502,104.0098273,389835.4189110126,128051.92129732441,5.0,2.0794415416798357,2,5742.079344227783,4.1588830833596715,1.0397207708399179,3.75,0.0,1.0,6.0,414.6034613131444,1.2732395447351628,0,3,24,414.6034613131444,0.6931471805579453,42.070918723866825,138.0,55,0.7271957511995497,1,1883.5282402759349,508.5888983945644,0.0,0.0,606.7084810551074,20.0,0
121,Yayasan Sri As-Sakinah Batam,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1658069,104.02862,391926.7430512073,128875.50958960947,0.0,0.0,3,9626.992191604691,1.9459101490553132,0.32431835817588556,0.8333333333333334,1.0,1.0,6.0,129.48932282728583,1.2732395447351628,1,5,25,129.48932282728583,1.5607104090364068,32.822088347269364,924.0,319,0.8854743154104547,1,458.91294830769226,284.4257202629101,0.0,0.0,3615.9212178296198,237.0,0
143,SMPN 29 BATAM,middle school,Education,Indonesia.Batam.School.202408060757.db,places,1.1771018,104.0204477,391017.86155226873,130124.43920461771,4.3,3.5553480614894135,1,5742.079344227783,16.433088855902408,1.3694240713252006,3.0583333333333336,0.0,1.0,1.0,323.0170041321138,1.2732395447351628,1,11,36,2.0138871369855837,1.9792045174263244,18.598641473251504,492.0,184,0.7987522024190262,1,454.608407387867,529.8128078166287,0.0,0.0,345.4463671543181,50.0,0
149,Taman Kanak-Kanak Kartini II,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.154441,104.008274,389662.4336199131,127619.83079191936,5.0,1.3862943611198906,2,5742.079344227783,15.956987490563561,1.0637991660375707,2.86,3.0,3.0,4.0,59.00928887120752,3.819718634205488,10,14,28,59.00928887120752,1.9686932084959352,37.90888380051919,414.0,155,0.7827873031363498,1,2272.5317086306754,535.2417661755718,0.0,0.0,181.7061973291596,20.0,0
152,PETROTEKNO Training Center - Batam,education center,Education,Indonesia.Batam.School.202408060757.db,places,1.1663835,104.0095537,389805.287134336,128939.99009205172,5.0,0.6931471805599453,-1,5742.079344227783,0.6931471805599453,0.6931471805599453,5.0,0.0,0.0,0.0,1103.7580092935245,0.0,0,0,11,641.1718780836768,-1.000088900581841e-12,244.46984714320027,23.0,13,0.7012192360115814,1,1486.0232908555095,834.0585908785805,0.0,0.0,1000.0,0.0,1
158,TK PERISAI KASIH,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.1651186,104.0161992,390544.6742400164,128799.89997388104,0.0,0.0,1,5742.079344227783,1.3862943611198906,0.34657359027997264,0.925,0.0,0.0,3.0,536.3574039537067,0.0,0,3,30,385.9070133259899,1.3862943611158907,39.85782010735703,183.0,73,0.7362811053360051,1,918.9049374133896,1049.8806200447557,0.0,0.0,1512.4780331577124,50.0,0
163,Batu merah,tourist attraction,Education,Indonesia.Batam.School.202408060757.db,places,1.1784466,104.0043327,389224.8265647603,130273.73821317,0.0,0.0,-1,5742.079344227783,0.0,0.0,0.0,0.0,0.0,0.0,45751.785251428555,0.0,0,0,2,865.004242469117,-1.000088900581841e-12,829.204893621548,2.0,0,0.6887957563682535,1,2089.7687700497545,847.4484426117549,0.0,0.0,1000.0,0.0,1
180,SMPN Kartini II,school,Education,Indonesia.Batam.School.202408060757.db,places,1.154369,104.0071318,389535.3390313414,127611.91574478049,0.0,0.0,2,5742.079344227783,13.877545948883725,0.9912532820631232,2.707142857142857,2.0,2.0,6.0,98.56904259286308,2.5464790894703255,9,13,28,70.0413954004054,2.007556307428838,35.00569302454056,428.0,161,0.785644907985394,1,2378.3402226590943,656.2213348492473,0.0,0.0,74.12911575540505,20.0,0
183,Sekolah Dasar Negeri 009 Bengkong,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.160517,104.0233499,391340.14584777656,128290.93166116474,4.7,2.5649493574615367,3,9626.992191604691,28.64779339634564,1.9098528930897094,3.433333333333334,1.0,2.0,6.0,45.04727619191427,2.5464790894703255,4,14,33,45.04727619191427,1.8065071652546691,11.262501246050912,518.0,182,0.8040864452187827,1,743.1196672557576,879.6823018379573,0.0,0.0,3254.719858697266,237.0,0
186,SDN 24 Batu Ampar,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.171941,104.0194278,390904.1791499193,129553.96917618587,0.0,0.0,1,5742.079344227783,18.471708403061985,1.3194077430758562,3.0,0.0,2.0,2.0,348.0941914624566,2.5464790894703255,7,13,26,0.0,1.7298201303729213,3.8493263664103816,594.0,204,0.8194821302361357,1,309.59748423642657,499.0591260182881,0.0,0.0,770.0050284696858,50.0,0
191,Jason Bimbel Mandarin,preschool,Education,Indonesia.Batam.School.202408060757.db,places,1.149498,104.0131322,390202.81246754195,127073.20895372372,0.0,0.0,4,8196.7314918906,16.615373922338936,1.3846144935282447,2.3000000000000003,0.0,0.0,5.0,606.3246457140143,0.0,5,11,41,96.74782611535008,2.1383330594990273,26.517731953419222,349.0,131,0.7698685390300686,1,2233.0109118612977,172.35822684154527,0.0,0.0,258.28891802405906,23.0,0
213,SD 002 Kampung Bawean bengkong,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.163397,104.027554,391808.03925638285,128609.1444702345,0.0,0.0,3,9626.992191604691,7.138866999945525,0.6489879090859568,2.1,0.0,2.0,11.0,329.03019259778534,2.5464790894703255,1,10,40,202.8234901640829,1.5465986860435126,27.395749026830483,874.0,301,0.87549003183411,1,545.0354358124097,481.71759791947136,0.0,0.0,3387.543981252004,237.0,0
223,Tanjung buntung,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1642856,104.0333431,392452.2156741346,128707.15460479997,0.0,0.0,3,9626.992191604691,7.284820912568604,1.0406887017955149,3.4714285714285715,0.0,0.0,9.0,615.6016878241807,0.0,1,6,33,194.47853809491247,1.5498260458732018,30.73244656905876,856.0,286,0.8718215201409522,1,671.4614006938815,475.4766742861924,0.0,0.0,3367.4812482968096,237.0,0
224,Bimbel SECN,preschool,Education,Indonesia.Batam.School.202408060757.db,places,1.1598449,104.0333543,392453.2938953739,128216.25109897593,5.0,1.0986122886681098,3,9626.992191604691,31.286573977184233,1.303607249049343,3.3166666666666664,0.0,3.0,6.0,309.525798258827,3.819718634205488,5,23,47,73.12377185545031,1.5489739267040386,17.92264373315008,689.0,247,0.8383995070334826,1,368.89617234404125,767.2749946694066,0.0,0.0,2878.548552306965,237.0,0
241,Perum Putra Kelana Jaya  Blok A6 No  08  Bengkong Sadai,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.1511306,104.0357405,392718.4751234341,127252.8273887329,0.0,0.0,3,9626.992191604691,27.49690906378248,1.833127270918832,2.9266666666666667,0.0,0.0,1.0,766.9115447391256,0.0,3,14,41,174.12970314553758,1.6792043315957064,44.73005912630992,772.0,246,0.854723861758659,1,464.09267564704373,552.4708837806944,0.0,0.0,1901.0783410097845,237.0,0
242,Tk Islahul Ummah,nursery school,Education,Indonesia.Batam.School.202408060757.db,places,1.1473381,104.0329209,392404.6003706639,126833.6866611797,4.0,1.6094379124341003,3,9626.992191604691,3.912023005428146,0.7824046010856291,2.6,0.0,0.0,1.0,739.648051118873,0.0,2,4,60,183.25975003207242,1.6094379124291003,20.18164356068528,680.0,227,0.8365569701154753,1,146.80812481196523,934.1434231398806,0.0,0.0,1518.9568609478,237.0,0
246,Bengkong dalam,middle school,Education,Indonesia.Batam.School.202408060757.db,places,1.1616141,104.0237677,391386.6757218838,128412.19633539079,0.0,0.0,3,9626.992191604691,24.587350385799223,1.6391566923866148,3.126666666666667,0.0,0.0,2.0,503.1100754693401,0.0,3,14,31,129.24687516419698,1.7489707507643129,62.46612969422331,598.0,211,0.819465137374577,1,616.6894245167142,750.1467780850357,0.0,0.0,3345.559195990828,237.0,0
250,Imanuel,education center,Education,Indonesia.Batam.School.202408060757.db,places,1.1516484,104.0328567,392397.6182848599,127310.17694229586,0.0,0.0,3,9626.992191604691,39.78901604665445,1.8947150498406882,3.3285714285714287,0.0,0.0,0.0,1127.8036011270246,0.0,1,20,62,243.2539591437658,2.13650705761401,42.955105471139085,724.0,240,0.8450907993543699,1,541.5549604707877,877.4489717214693,0.0,0.0,1987.7477238345389,237.0,0
257,SD Negeri 10 Bengkong,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1560426,104.0324972,392357.7824207291,127795.95328724389,4.4,2.70805020110221,3,9626.992191604691,36.88004543102275,1.536668559625948,3.258333333333333,4.0,5.0,17.0,51.84687355471556,6.366197723675814,12,23,56,31.185395330739713,1.8749540125225352,28.179495536638896,693.0,239,0.8390605324510751,1,403.33534759191065,767.22057871906,0.0,0.0,2473.553979497387,237.0,0
259,State Primary School 011,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1536347,104.0365704,392810.9104679625,127529.61495663514,4.4,3.58351893845611,3,9626.992191604691,29.000986460558753,1.812561653784922,3.0562500000000004,3.0,4.0,12.0,0.0,5.092958178940651,8,15,44,0.0,1.9230657843161523,45.36674848174573,670.0,222,0.834191796386086,1,179.6630315154964,439.5830044635439,0.0,0.0,2178.9698097741248,237.0,0
260,TPQ BAITUL ADZKIYA,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1575043,104.0332578,392442.4682196343,127957.5100297746,5.0,0.6931471805599453,3,9626.992191604691,32.52333660433316,1.4140581132318766,3.2782608695652176,3.0,5.0,9.0,101.24824134839966,6.366197723675814,11,22,49,40.82922750652241,1.7559975940812609,15.566752037252144,745.0,274,0.8497001428416999,1,347.689433353192,691.7048649405332,0.0,0.0,2622.40410574855,237.0,0
265,TKS Eppata 1,preschool,Education,Indonesia.Batam.School.202408060757.db,places,1.1589243,104.0279249,391849.1386560296,128114.68889457668,0.0,0.0,3,9626.992191604691,14.257114712688312,1.188092892724026,2.591666666666667,0.0,2.0,7.0,322.6482978791313,2.5464790894703255,2,11,57,141.4622870206236,1.2650013752690703,36.368484510562894,663.0,242,0.8329095035306753,1,938.0801273458073,976.8326163410559,0.0,0.0,2902.4104182581755,237.0,0
266,Sanggar Al-Qur an Kafabihi,special education school,Education,Indonesia.Batam.School.202408060757.db,places,1.1620213,104.0344296,392573.02277732565,128456.80320794202,5.0,1.0986122886681098,3,9626.992191604691,13.037393551394235,1.185217595581294,3.536363636363636,0.0,0.0,0.0,5368.808095853233,0.0,3,10,40,85.37224472231787,1.6726254461443206,55.00522027087123,690.0,246,0.8380808075372118,1,399.12518543491007,750.0098373714126,0.0,0.0,3109.3493536541596,237.0,0
271,Sekolah Dasar Islam Terpadu Al - Hijrah,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.154177,104.03702,392860.9570217963,127589.54722823676,4.7,1.3862943611198906,3,9626.992191604691,29.000986460558757,1.8125616537849223,3.0562500000000004,3.0,4.0,11.0,78.06429574818922,5.092958178940651,8,15,43,59.62178577636792,1.8037193777618745,19.79623059359522,640.0,211,0.8285140839605569,1,110.12722171003662,361.94313447891153,0.0,0.0,2241.04967211748,237.0,0
273,TK YHKI,preschool,Education,Indonesia.Batam.School.202408060757.db,places,1.1586993,104.030816,392170.8182560976,128089.70571975081,0.0,0.0,3,9626.992191604691,33.2164837848931,1.384020157703879,3.391666666666667,0.0,3.0,6.0,309.525798258827,3.819718634205488,3,23,58,65.9558643754746,1.616801715409522,31.55914791161153,735.0,271,0.8474638531283637,1,615.4445763856069,985.6042225624321,0.0,0.0,2796.059186892017,237.0,0
277,TK Yos Sudarso I,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1627646,104.0342214,392549.8848529085,128538.98019147509,3.0,1.0986122886681098,3,9626.992191604691,7.284820912568604,1.0406887017955149,3.4714285714285715,0.0,1.0,9.0,276.6072712502432,1.2732395447351628,2,6,37,85.37224472231787,1.5498260458732018,24.948872247075677,758.0,265,0.8521842974000744,1,477.8224706470841,664.7578847796893,0.0,0.0,3192.6954241968065,237.0,0
278,MY FUTURE HOME,preschool,Education,Indonesia.Batam.School.202408060757.db,places,1.1622358,104.0261427,391650.9619917517,128480.83195682162,0.0,0.0,3,9626.992191604691,11.977413913527855,0.9981178261273213,2.266666666666667,0.0,1.0,3.0,416.33487998775985,1.2732395447351628,3,11,43,175.34507741767175,1.4241299173417736,27.107761814844903,803.0,276,0.8612083551991321,1,578.1369367747094,607.0404835596275,0.0,0.0,3312.545148059181,237.0,0
283,에벤에셀학교,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1595234,104.0303032,392113.7910221308,128180.82655369739,0.0,0.0,3,9626.992191604691,28.789244807397672,1.515223410915667,3.668421052631579,0.0,3.0,13.0,359.67969661822843,3.819718634205488,4,18,56,48.78149504912701,1.4122188958184034,63.29138022426515,770.0,276,0.8540612130367368,1,685.6807422339937,929.9097357680832,0.0,0.0,2897.099278720523,237.0,0
290,SMP Eben Haezer,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1592767,104.0306667,392154.2277318878,128153.54090246347,4.1,2.772588722239781,3,9626.992191604691,33.2164837848931,1.384020157703879,3.391666666666667,1.0,6.0,16.0,249.79765294196386,7.639437268410976,4,23,58,48.78149504912701,1.616801715409522,63.63522853947753,747.0,271,0.8494286256001528,1,640.6300456296862,958.516870918221,0.0,0.0,2861.934942271984,237.0,0
292,SD Negeri 012 Bengkong,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1668813,104.0290836,391978.3679425656,128994.26292774576,5.0,1.9459101490553132,3,9626.992191604691,1.9459101490553132,0.4864775372638283,1.25,1.0,1.0,6.0,129.48932282728583,1.2732395447351628,2,3,23,129.48932282728583,1.039720770836918,26.16257156552009,922.0,316,0.8851652689680827,1,448.32999992240025,157.20002391332483,0.0,0.0,3720.8528352635594,237.0,0
293,Madrasah Aliyah Swasta Persiapan Negeri 2 Batam,school,Education,Indonesia.Batam.School.202408060757.db,places,1.1603531,104.0348846,392623.5868143846,128272.37260834385,1.5,1.0986122886681098,3,9626.992191604691,21.958450569551662,1.1557079247132453,3.305263157894737,0.0,5.0,9.0,276.6072712502432,6.366197723675814,3,18,43,179.30226456721513,1.6081537102368886,26.05099226725333,603.0,218,0.8209817226729913,1,239.03295793850162,650.8212576867387,0.0,0.0,2922.774084141462,237.0,0
294,Taman Pendidikan Al-Qur an Darut Taqwa,religious school,Education,Indonesia.Batam.School.202408060757.db,places,1.15831,104.021913,391180.1797510392,128047.01033099713,4.7,2.0794415416798357,3,9626.992191604691,25.438487022493586,1.9568066940379683,3.6000000000000005,1.0,1.0,2.0,0.0,1.2732395447351628,4,12,37,0.0,1.5649572502378013,91.47028297317678,404.0,152,0.7800242868618232,1,1015.5450058259886,609.2076585013401,0.0,0.0,3113.168121252522,237.0,0
297,Sekolah Tinggi Agama Kristen,university,Education,Indonesia.Batam.School.202408060757.db,places,1.1516899,104.024113,391424.7194964767,127315.09622054704,4.6,1.791759469228055,3,9626.992191604691,32.822564667782004,1.6411282333891002,3.8050000000000006,0.0,0.0,0.0,1657.6625410435092,0.0,4,19,62,107.80425527370701,2.553681558015796,46.2502648869241,303.0,120,0.7603363509211567,1,1164.8655439597237,208.79261482143338,0.0,0.0,2362.2001890223746,237.0,0
298,TK Islam Darul Ikhwan,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.1465249,104.026883,391732.739641714,126744.01801367872,5.0,1.791759469228055,3,9626.992191604691,49.13317637681962,1.5354117617756131,3.503125,2.0,4.0,4.0,214.27361386576032,5.092958178940651,10,31,48,97.40768933137393,2.4504753124722276,34.737461538088695,488.0,182,0.7977211032637008,1,670.5961155445066,457.2139332117433,0.0,0.0,1717.3837051090359,237.0,0
299,SDN 003 Bengkong Laut,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1569154,104.0329439,392407.51889293344,127892.42119936865,4.8,3.258096538021482,3,9626.992191604691,39.077270008358965,1.5630908003343587,3.3879999999999995,4.0,5.0,15.0,24.164998418309565,6.366197723675814,12,24,51,24.164998418309565,1.759684824920936,42.50625225138144,760.0,275,0.8523405531502376,1,385.12706791497743,718.3503945673579,0.0,0.0,2562.019869834347,237.0,0
300,Sekolah Dasar Estomihi,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1608116,104.0290191,391970.96016327146,128323.28148602786,3.5,1.0986122886681098,3,9626.992191604691,10.855917331026156,0.904659777585513,2.6666666666666665,1.0,3.0,12.0,249.79765294196386,3.819718634205488,5,11,48,201.72769266458573,1.3296613488507583,19.104192809034934,848.0,295,0.8703748931384053,1,859.7034607954511,798.3266202913117,0.0,0.0,3068.9245338855276,237.0,0
301,PAUD - KB - TPA Cintya Nandika,kindergarten,Education,Indonesia.Batam.School.202408060757.db,places,1.163632,104.0250499,391529.42118312255,128635.21907036897,0.0,0.0,3,9626.992191604691,10.878801624859744,1.0878801624859744,2.37,0.0,0.0,1.0,998.4219258101807,0.0,1,9,31,196.48803778271923,1.4184836619406567,55.13176494742103,806.0,271,0.8614190735915258,1,396.69290855333605,488.45783707965893,0.0,0.0,3498.8624968752415,237.0,0
302,SD Negeri 007 Bengkong,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1606551,104.0262734,391665.44456991274,128306.08599519613,4.6,2.302585092994046,3,9626.992191604691,11.977413913527855,0.9981178261273213,2.266666666666667,0.0,4.0,12.0,281.91043780107714,5.092958178940651,2,11,51,124.20332646135881,1.4241299173417736,36.70640905077616,713.0,252,0.842965127919493,1,748.8845281172082,779.5806138653344,0.0,0.0,3143.032230301226,237.0,0
304,Bengkong permai,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1569417,104.0327283,392383.53042192385,127895.33674514582,0.0,0.0,3,9626.992191604691,32.52333660433316,1.4140581132318766,3.2782608695652176,4.0,5.0,15.0,24.164998418309565,6.366197723675814,12,22,51,24.164998418309565,1.7559975940812609,25.0412435853136,769.0,275,0.8543962820095206,1,408.10540942658025,742.4910947821015,0.0,0.0,2568.1154688173565,237.0,0
305,Sekolah Dasar 0011 bengkong sadai,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1536264,104.0365807,392812.0562216445,127528.6970350146,0.0,0.0,3,9626.992191604691,29.000986460558753,1.812561653784922,3.0562500000000004,3.0,4.0,12.0,1.4681047650924959,5.092958178940651,8,15,44,1.4681047650924959,1.9230657843161523,46.130062233648594,670.0,222,0.8341810945416837,1,180.28539656020862,439.4144884379502,0.0,0.0,2178.090860101835,237.0,0
307,Msglow batam store bengkong,beauty school,Education,Indonesia.Batam.School.202408060757.db,places,1.145821,104.0274096,391791.3074562029,126666.18441523389,5.0,1.3862943611198906,3,9626.992191604691,37.74581413482473,1.4517620821086434,3.3346153846153848,0.0,0.0,0.0,1000.0,0.0,9,25,50,97.40768933137393,2.2114143053147415,35.52874612631737,504.0,184,0.8009293251567442,1,608.0163590409734,544.0584340846297,0.0,0.0,1619.995680614357,237.0,0
308,SMP Hosannah,middle school,Education,Indonesia.Batam.School.202408060757.db,places,1.1604074,104.0330085,392414.83858415927,128278.44655740945,4.8,1.791759469228055,3,9626.992191604691,29.677136064750133,1.2903102636847883,3.28695652173913,1.0,2.0,4.0,211.66893478142984,2.5464790894703255,4,22,48,73.12377185545031,1.533382167712952,51.82295391162732,705.0,259,0.8411435323372518,1,426.76805609339806,830.0443839549097,0.0,0.0,2944.421673674073,237.0,0
315,Madrasah Salafiyah Ula Laduni,elementary school,Education,Indonesia.Batam.School.202408060757.db,places,1.1507221,104.0374471,392908.3506690541,127207.60512058996,0.0,0.0,3,9626.992191604691,26.39829677511437,2.0306382134703362,3.1846153846153844,1.0,5.0,12.0,235.8436201123342,6.366197723675814,2,12,39,195.18651685113863,1.3778195080340327,42.152357420019776,738.0,234,0.8479189554856865,1,489.43158487460715,360.8348629513181,0.0,0.0,1863.5209819432273,237.0,0
